state_id,state_name,county_name
"TX","Texas","Somervell"
"TX","Texas","Starr"
"TX","Texas","Stephens"
"TX","Texas","Sterling"
"TX","Texas","Stonewall"
"TX","Texas","Sutton"
"TX","Texas","Swisher"
"TX","Texas","Tarrant"
"TX","Texas","Taylor"
"TX","Texas","Terrell"
"TX","Texas","Terry"
"TX","Texas","Throckmorton"
"TX","Texas","Titus"
"TX","Texas","Tom Green"
"TX","Texas","Travis"
"TX","Texas","Trinity"
"TX","Texas","Tyler"
"TX","Texas","Upshur"
"TX","Texas","Upton"
"TX","Texas","Uvalde"
"TX","Texas","Val Verde"
"TX","Texas","Van Zandt"
"TX","Texas","Victoria"
"TX","Texas","Walker"
"TX","Texas","Waller"
"TX","Texas","Ward"
"TX","Texas","Washington"
"TX","Texas","Webb"
"TX","Texas","Wharton"
"TX","Texas","Wheeler"
"TX","Texas","Wichita"
"TX","Texas","Wilbarger"
"TX","Texas","Willacy"
"TX","Texas","Williamson"
"TX","Texas","Wilson"
"TX","Texas","Winkler"
"TX","Texas","Wise"
"TX","Texas","Wood"
"TX","Texas","Yoakum"
"TX","Texas","Young"
"TX","Texas","Zapata"
"TX","Texas","Zavala"
"UT","Utah","Beaver"
"UT","Utah","Box Elder"
"UT","Utah","Cache"
"UT","Utah","Carbon"
"UT","Utah","Daggett"
"UT","Utah","Davis"
"UT","Utah","Duchesne"
"UT","Utah","Emery"
"UT","Utah","Garfield"
"UT","Utah","Grand"
"UT","Utah","Iron"
"UT","Utah","Juab"
"UT","Utah","Kane"
"UT","Utah","Millard"
"UT","Utah","Morgan"
"UT","Utah","Piute"
"UT","Utah","Rich"
"UT","Utah","Salt Lake"
"UT","Utah","San Juan"
"UT","Utah","Sanpete"
"UT","Utah","Sevier"
"UT","Utah","Summit"
"UT","Utah","Tooele"
"UT","Utah","Uintah"
"UT","Utah","Utah"
"UT","Utah","Wasatch"
"UT","Utah","Washington"
"UT","Utah","Wayne"
"UT","Utah","Weber"
"VT","Vermont","Addison"
"VT","Vermont","Bennington"
"VT","Vermont","Caledonia"
"VT","Vermont","Chittenden"
"VT","Vermont","Essex"
"VT","Vermont","Franklin"
"VT","Vermont","Grand Isle"
"VT","Vermont","Lamoille"
"VT","Vermont","Orange"
"VT","Vermont","Orleans"
"VT","Vermont","Rutland"
"VT","Vermont","Washington"
"VT","Vermont","Windham"
"VT","Vermont","Windsor"
"VA","Virginia","Accomack"
"VA","Virginia","Albemarle"
"VA","Virginia","Alexandria"
"VA","Virginia","Alleghany"
"VA","Virginia","Amelia"
"VA","Virginia","Amherst"
"VA","Virginia","Appomattox"
"VA","Virginia","Arlington"
"VA","Virginia","Augusta"
"VA","Virginia","Bath"
"VA","Virginia","Bedford"
"VA","Virginia","Bland"
"VA","Virginia","Botetourt"
"VA","Virginia","Bristol"
"VA","Virginia","Brunswick"
"VA","Virginia","Buchanan"
"VA","Virginia","Buckingham"
"VA","Virginia","Buena Vista"
"VA","Virginia","Campbell"
"VA","Virginia","Caroline"
"VA","Virginia","Carroll"
"VA","Virginia","Charles City"
"VA","Virginia","Charlotte"
"VA","Virginia","Charlottesville"
"VA","Virginia","Chesapeake"
"VA","Virginia","Chesterfield"
"VA","Virginia","Clarke"
"VA","Virginia","Colonial Heights"
"VA","Virginia","Covington"
"VA","Virginia","Craig"
"VA","Virginia","Culpeper"
"VA","Virginia","Cumberland"
"VA","Virginia","Danville"
"VA","Virginia","Dickenson"
"VA","Virginia","Dinwiddie"
"VA","Virginia","Emporia"
"VA","Virginia","Essex"
"VA","Virginia","Fairfax"
"VA","Virginia","Falls Church"
"VA","Virginia","Fauquier"
"VA","Virginia","Floyd"
"VA","Virginia","Fluvanna"
"VA","Virginia","Franklin"
"VA","Virginia","Frederick"
"VA","Virginia","Fredericksburg"
"VA","Virginia","Galax"
"VA","Virginia","Giles"
"VA","Virginia","Gloucester"
"VA","Virginia","Goochland"
"VA","Virginia","Grayson"
"VA","Virginia","Greene"
"VA","Virginia","Halifax"
"VA","Virginia","Hampton"
"VA","Virginia","Hanover"
"VA","Virginia","Harrisonburg"
"VA","Virginia","Henrico"
"VA","Virginia","Henry"
"VA","Virginia","Highland"
"VA","Virginia","Hopewell"
"VA","Virginia","Isle of Wight"
"VA","Virginia","King George"
"VA","Virginia","King William"
"VA","Virginia","King and Queen"
"VA","Virginia","Lancaster"
"VA","Virginia","Lee"
"VA","Virginia","Lexington"
"VA","Virginia","Loudoun"
"VA","Virginia","Louisa"
"VA","Virginia","Lunenburg"
"VA","Virginia","Lynchburg"
"VA","Virginia","Madison"
"VA","Virginia","Manassas"
"VA","Virginia","Manassas Park"
"VA","Virginia","Martinsville"
"VA","Virginia","Mathews"
"VA","Virginia","Mecklenburg"
"VA","Virginia","Middlesex"
"VA","Virginia","Montgomery"
"VA","Virginia","Nelson"
"VA","Virginia","New Kent"
"VA","Virginia","Newport News"
"VA","Virginia","Norfolk"
"VA","Virginia","Northampton"
"VA","Virginia","Northumberland"
"VA","Virginia","Norton"
"VA","Virginia","Nottoway"
"VA","Virginia","Orange"
"VA","Virginia","Page"
"VA","Virginia","Patrick"
"VA","Virginia","Petersburg"
"VA","Virginia","Pittsylvania"
"VA","Virginia","Poquoson"
"VA","Virginia","Portsmouth"
"VA","Virginia","Powhatan"
"VA","Virginia","Prince Edward"
"VA","Virginia","Prince George"
"VA","Virginia","Prince William"
"VA","Virginia","Pulaski"
"VA","Virginia","Radford"
"VA","Virginia","Rappahannock"
"VA","Virginia","Richmond"
"VA","Virginia","Roanoke"
"VA","Virginia","Rockbridge"
"VA","Virginia","Rockingham"
"VA","Virginia","Russell"
"VA","Virginia","Salem"
"VA","Virginia","Scott"
"VA","Virginia","Shenandoah"
"VA","Virginia","Smyth"
"VA","Virginia","Southampton"
"VA","Virginia","Spotsylvania"
"VA","Virginia","Stafford"
"VA","Virginia","Staunton"
"VA","Virginia","Suffolk"
"VA","Virginia","Surry"
"VA","Virginia","Sussex"
"VA","Virginia","Tazewell"
"VA","Virginia","Virginia Beach"
"VA","Virginia","Warren"
"VA","Virginia","Washington"
"VA","Virginia","Waynesboro"
"VA","Virginia","Westmoreland"
"VA","Virginia","Williamsburg"
"VA","Virginia","Winchester"
"VA","Virginia","Wise"
"VA","Virginia","Wythe"
"VA","Virginia","York"
"WA","Washington","Adams"
"WA","Washington","Asotin"
"WA","Washington","Benton"
"WA","Washington","Chelan"
"WA","Washington","Clallam"
"WA","Washington","Clark"
"WA","Washington","Columbia"
"WA","Washington","Cowlitz"
"WA","Washington","Douglas"
"WA","Washington","Ferry"
"WA","Washington","Franklin"
"WA","Washington","Garfield"
"WA","Washington","Grant"
"WA","Washington","Grays Harbor"
"WA","Washington","Island"
"WA","Washington","Jefferson"
"WA","Washington","King"
"WA","Washington","Kitsap"
"WA","Washington","Kittitas"
"WA","Washington","Klickitat"
"WA","Washington","Lewis"
"WA","Washington","Lincoln"
"WA","Washington","Mason"
"WA","Washington","Okanogan"
"WA","Washington","Pacific"
"WA","Washington","Pend Oreille"
"WA","Washington","Pierce"
"WA","Washington","San Juan"
"WA","Washington","Skagit"
"WA","Washington","Skamania"
"WA","Washington","Snohomish"
"WA","Washington","Spokane"
"WA","Washington","Stevens"
"WA","Washington","Thurston"
"WA","Washington","Wahkiakum"
"WA","Washington","Walla Walla"
"WA","Washington","Whatcom"
"WA","Washington","Whitman"
"WA","Washington","Yakima"
"WV","West Virginia","Barbour"
"WV","West Virginia","Berkeley"
"WV","West Virginia","Boone"
"WV","West Virginia","Braxton"
"WV","West Virginia","Brooke"
"WV","West Virginia","Cabell"
"WV","West Virginia","Calhoun"
"WV","West Virginia","Clay"
"WV","West Virginia","Doddridge"
"WV","West Virginia","Fayette"
"WV","West Virginia","Gilmer"
"WV","West Virginia","Grant"
"WV","West Virginia","Greenbrier"
"WV","West Virginia","Hampshire"
"WV","West Virginia","Hancock"
"WV","West Virginia","Hardy"
"WV","West Virginia","Harrison"
"WV","West Virginia","Jackson"
"WV","West Virginia","Jefferson"
"WV","West Virginia","Kanawha"
"WV","West Virginia","Lewis"
"WV","West Virginia","Lincoln"
"WV","West Virginia","Logan"
"WV","West Virginia","Marion"
"WV","West Virginia","Marshall"
"WV","West Virginia","Mason"
"WV","West Virginia","McDowell"
"WV","West Virginia","Mercer"
"WV","West Virginia","Mineral"
"WV","West Virginia","Mingo"
"WV","West Virginia","Monongalia"
"WV","West Virginia","Monroe"
"WV","West Virginia","Morgan"
"WV","West Virginia","Nicholas"
"WV","West Virginia","Ohio"
"WV","West Virginia","Pendleton"
"WV","West Virginia","Pleasants"
"WV","West Virginia","Pocahontas"
"WV","West Virginia","Preston"
"WV","West Virginia","Putnam"
"WV","West Virginia","Raleigh"
"WV","West Virginia","Randolph"
"WV","West Virginia","Ritchie"
"WV","West Virginia","Roane"
"WV","West Virginia","Summers"
"WV","West Virginia","Taylor"
"WV","West Virginia","Tucker"
"WV","West Virginia","Tyler"
"WV","West Virginia","Upshur"
"WV","West Virginia","Wayne"
"WV","West Virginia","Webster"
"WV","West Virginia","Wetzel"
"WV","West Virginia","Wirt"
"WV","West Virginia","Wood"
"WV","West Virginia","Wyoming"
"WI","Wisconsin","Adams"
"WI","Wisconsin","Ashland"
"WI","Wisconsin","Barron"
"WI","Wisconsin","Bayfield"
"WI","Wisconsin","Brown"
"WI","Wisconsin","Buffalo"
"WI","Wisconsin","Burnett"
"WI","Wisconsin","Calumet"
"WI","Wisconsin","Chippewa"
"WI","Wisconsin","Clark"
"WI","Wisconsin","Columbia"
"WI","Wisconsin","Crawford"
"WI","Wisconsin","Dane"
"WI","Wisconsin","Dodge"
"WI","Wisconsin","Door"
"WI","Wisconsin","Douglas"
"WI","Wisconsin","Dunn"
"WI","Wisconsin","Eau Claire"
"WI","Wisconsin","Florence"
"WI","Wisconsin","Fond du Lac"
"WI","Wisconsin","Forest"
"WI","Wisconsin","Grant"
"WI","Wisconsin","Green"
"WI","Wisconsin","Green Lake"
"WI","Wisconsin","Iowa"
"WI","Wisconsin","Iron"
"WI","Wisconsin","Jackson"
"WI","Wisconsin","Jefferson"
"WI","Wisconsin","Juneau"
"WI","Wisconsin","Kenosha"
"WI","Wisconsin","Kewaunee"
"WI","Wisconsin","La Crosse"
"WI","Wisconsin","Lafayette"
"WI","Wisconsin","Langlade"
"WI","Wisconsin","Lincoln"
"WI","Wisconsin","Manitowoc"
"WI","Wisconsin","Marathon"
"WI","Wisconsin","Marinette"
"WI","Wisconsin","Marquette"
"WI","Wisconsin","Menominee"
"WI","Wisconsin","Milwaukee"
"WI","Wisconsin","Monroe"
"WI","Wisconsin","Oconto"
"WI","Wisconsin","Oneida"
"WI","Wisconsin","Outagamie"
"WI","Wisconsin","Ozaukee"
"WI","Wisconsin","Pepin"
"WI","Wisconsin","Pierce"
"WI","Wisconsin","Polk"
"WI","Wisconsin","Portage"
"WI","Wisconsin","Price"
"WI","Wisconsin","Racine"
"WI","Wisconsin","Richland"
"WI","Wisconsin","Rock"
"WI","Wisconsin","Rusk"
"WI","Wisconsin","Sauk"
"WI","Wisconsin","Sawyer"
"WI","Wisconsin","Shawano"
"WI","Wisconsin","Sheboygan"
"WI","Wisconsin","St. Croix"
"WI","Wisconsin","Taylor"
"WI","Wisconsin","Trempealeau"
"WI","Wisconsin","Vernon"
"WI","Wisconsin","Vilas"
"WI","Wisconsin","Walworth"
"WI","Wisconsin","Washburn"
"WI","Wisconsin","Washington"
"WI","Wisconsin","Waukesha"
"WI","Wisconsin","Waupaca"
"WI","Wisconsin","Waushara"
"WI","Wisconsin","Winnebago"
"WI","Wisconsin","Wood"
"WY","Wyoming","Albany"
"WY","Wyoming","Big Horn"
"WY","Wyoming","Campbell"
"WY","Wyoming","Carbon"
"WY","Wyoming","Converse"
"WY","Wyoming","Crook"
"WY","Wyoming","Fremont"
"WY","Wyoming","Goshen"
"WY","Wyoming","Hot Springs"
"WY","Wyoming","Johnson"
"WY","Wyoming","Laramie"
"WY","Wyoming","Lincoln"
"WY","Wyoming","Natrona"
"WY","Wyoming","Niobrara"
"WY","Wyoming","Park"
"WY","Wyoming","Platte"
"WY","Wyoming","Sheridan"
"WY","Wyoming","Sublette"
"WY","Wyoming","Sweetwater"
"WY","Wyoming","Teton"
"WY","Wyoming","Uinta"
"WY","Wyoming","Washakie"
"WY","Wyoming","Weston"
